CustomerID,TotalSpend,PurchaseFrequency,PreferredProduct,IsVIP
5445,8791.73,0.89,Smartphones,1
5446,1611.12,1.0,Smartphones,0
5447,9113.39,0.58,Smartphones,1
5448,2836.0,0.43,Smartphones,0
5449,17249.02,1.11,Smartphones,1
5450,11608.14,0.6,Smartphones,1
5451,12465.86,0.89,Smartphones,0
5452,12752.92,0.83,Smartphones,1
5453,9533.82,0.84,Smartphones,1
5454,17769.3,1.18,Smartphones,1
5455,15591.91,0.95,Smartphones,1
5456,1287.25,0.27,Smartphones,0
5457,3834.19,0.33,Smartphones,1
5458,11903.15,0.89,Smartphones,1
5459,5050.72,0.33,Headphones,1
5460,11470.99,0.79,Smartphones,1
5461,9725.67,0.6,Smartphones,1
5462,4561.39,0.26,Smartphones,0
5463,10370.46,0.79,Smartphones,1
5464,14834.91,0.94,Smartphones,1
5465,7856.65,0.5,Smartphones,1
5466,9985.62,0.85,Smartphones,1
5467,8530.91,0.61,Smartphones,1
5468,16528.35,1.0,Smartphones,1
5469,13339.95,1.0,Smartphones,0
5470,6746.71,0.5,Smartphones,1
5471,11089.8,0.82,Smartphones,1
5472,13895.01,0.9,Headphones,1
5473,1112.69,0.33,Smartphones,0
5474,81.69,1.0,Headphones,0
5475,16635.32,0.89,Laptops,1
5476,3444.97,0.33,Tablets,1
5477,15094.9,0.84,Smartphones,1
5478,417.95,1.0,Smartphones,1
5479,4487.41,0.5,Headphones,1
5480,13692.94,0.89,Smartphones,1
5481,1848.1,0.33,Smartphones,0
5482,18045.71,0.84,Laptops,0
5483,1651.13,0.22,Headphones,0
5484,4663.83,0.33,Smartphones,1
5485,3934.51,0.88,Smartphones,1
5486,3456.35,0.6,Laptops,1
5487,4528.25,0.39,Smartphones,1
5488,13141.05,0.79,Laptops,1
5489,1999.45,0.18,Smartphones,0
5490,8753.86,0.56,Smartphones,1
5491,10853.89,0.83,Smartphones,1
5492,6137.89,0.35,Smartphones,1
5493,5071.07,0.61,Smartphones,1
5494,11718.33,1.0,Smartphones,1
5495,10821.13,0.68,Smartphones,1
5496,7579.32,0.71,Smartphones,1
5497,4543.13,0.3,Smartphones,1
5498,1825.16,0.22,Tablets,1
5499,11054.47,0.65,Smartphones,1
5500,3640.96,0.28,Smartphones,1
5501,5777.85,0.53,Smartphones,1
5502,20473.64,1.0,Smartphones,0
5503,15005.38,1.06,Smartphones,1
5504,904.47,1.0,Tablets,0
5505,11497.59,1.06,Headphones,1
5506,7034.43,0.73,Smartphones,1
5507,740.07,1.0,Smartphones,0
5508,13183.72,0.79,Smartphones,1
5509,8758.56,0.6,Smartphones,1
5510,18712.76,1.0,Smartphones,1
5511,8150.32,0.5,Smartphones,1
5512,4841.46,0.41,Headphones,1
5513,6393.52,0.69,Smartphones,1
5514,10658.64,1.07,Smartphones,1
5515,9357.71,0.72,Headphones,1
5516,4990.16,0.47,Smartphones,1
5517,1988.13,0.17,Laptops,0
5518,5839.71,0.44,Laptops,1
5519,11798.01,0.89,Smartphones,1
5520,471.71,0.4,Smartphones,0
5521,6483.75,0.75,Laptops,0
5522,3519.77,0.31,Smartphones,1
5523,1947.95,3.0,Smartphones,1
5524,4513.29,0.35,Headphones,1
5525,7523.59,0.63,Smartphones,1
5526,7091.69,0.61,Smartphones,1
5527,2635.59,0.25,Laptops,0
5528,16467.24,1.0,Laptops,1
5529,316.58,1.0,Smartphones,0
5530,16556.69,1.0,Smartphones,0
5531,13453.82,1.0,Headphones,1
5532,9710.97,0.62,Laptops,1
5533,8168.15,0.74,Smartphones,1
5534,3718.53,0.33,Smartphones,1
5535,13703.0,0.95,Smartphones,1
5536,4612.75,0.47,Smartphones,0
5537,11726.24,0.89,Headphones,1
5538,8470.5,0.68,Smartphones,1
5539,13682.18,1.11,Headphones,1
5540,13535.53,1.0,Smartphones,1
5541,9263.21,0.7,Smartphones,1
5542,3686.36,0.42,Smartphones,1
5543,1441.43,0.19,Smartphones,1
5544,4227.34,0.55,Headphones,1
5545,10236.72,0.95,Smartphones,1
5546,14407.84,1.0,Smartphones,1
5547,11075.65,0.75,Smartphones,1
5548,7540.84,0.59,Smartphones,1
5549,8263.05,0.71,Smartphones,1
5550,12993.03,0.84,Smartphones,1
5551,4193.25,0.5,Headphones,0
5552,10888.29,0.83,Smartphones,1
5553,6675.18,0.47,Smartphones,1
5554,4170.36,0.67,Headphones,1
5555,18891.71,1.05,Smartphones,1
5556,9335.31,0.65,Laptops,1
5557,5064.64,0.31,Laptops,1
5558,4765.63,0.41,Smartphones,1
5559,106.36,1.0,Headphones,0
5560,11557.68,1.0,Headphones,1
5561,15205.28,1.0,Smartphones,1
5562,6947.18,0.58,Smartphones,1
5563,14502.13,1.06,Laptops,1
5564,10289.19,0.75,Headphones,1
5565,10371.74,0.9,Smartphones,1
5566,719.54,0.15,Headphones,0
5567,1635.23,0.31,Smartphones,0
5568,8865.21,0.47,Smartphones,1
5569,13855.24,1.13,Smartphones,1
5570,16034.75,1.18,Smartphones,1
5571,16565.77,1.06,Smartphones,1
5572,10799.06,0.5,Laptops,1
5573,693.07,1.0,Smartphones,1
5574,79.78,1.0,Headphones,0
5575,6383.7,0.64,Smartphones,0
5576,2488.54,1.0,Smartphones,1
5577,15644.04,1.05,Smartphones,0
5578,7894.53,0.7,Smartphones,0
5579,8544.7,0.65,Smartphones,1
5580,3237.76,0.29,Smartphones,1
5581,7508.39,0.53,Smartphones,1
5582,14017.66,1.0,Smartphones,0
5583,3832.24,0.33,Smartphones,0
5584,10655.35,0.89,Headphones,1
5585,13285.25,1.12,Smartphones,1
5586,7565.79,0.62,Smartphones,1
5587,9964.47,0.6,Smartphones,1
5588,905.92,0.18,Smartphones,0
5589,1133.81,1.0,Smartphones,0
5590,7579.69,0.53,Smartphones,1
5591,1514.34,0.17,Smartphones,0
5592,13775.65,1.06,Smartphones,0
5593,6791.2,0.63,Headphones,1
5594,11021.31,1.0,Headphones,1
5595,6557.48,0.4,Smartphones,1
5596,13339.59,0.84,Smartphones,0
5597,5872.89,0.58,Smartphones,1
5598,2064.71,0.19,Smartphones,0
5599,9968.48,0.8,Smartphones,1
5600,2355.79,0.33,Smartphones,0
5601,3152.63,0.56,Smartphones,1
5602,17938.23,1.0,Smartphones,1
5603,8825.37,0.65,Smartphones,1
5604,13261.54,1.06,Smartphones,1
5605,12684.97,0.88,Laptops,1
5606,4218.05,0.46,Smartphones,1
5607,1238.16,0.18,Headphones,0
5608,5669.04,0.47,Laptops,1
5609,15266.15,1.0,Smartphones,1
5610,7383.87,0.67,Smartphones,1
5611,10829.95,0.9,Smartphones,1
5612,7232.75,0.53,Smartphones,1
5613,7301.84,1.0,Laptops,1
5614,3262.26,0.22,Headphones,1
5615,3800.4,0.6,Smartphones,1
5616,5611.76,0.45,Headphones,1
5617,4570.56,0.44,Headphones,0
5618,3479.67,0.47,Smartphones,1
5619,12722.79,1.0,Smartphones,1
5620,9790.91,0.88,Smartphones,1
5621,12189.83,1.0,Smartphones,1
5622,5075.61,0.39,Smartphones,1
5623,9698.06,0.82,Smartphones,1
5624,9897.23,0.83,Smartphones,0
5625,12122.6,0.94,Smartphones,1
5626,11589.5,1.06,Smartphones,1
5627,3941.08,0.54,Smartphones,0
5628,2901.68,0.38,Smartphones,0
5629,14234.41,1.15,Smartphones,1
5630,9968.16,0.85,Smartphones,1
5631,9599.4,0.83,Smartphones,1
5632,6360.56,0.93,Smartphones,1
5633,10290.3,0.5,Laptops,0
5634,6812.49,0.75,Smartphones,1
5635,1756.83,2.0,Smartphones,1
5636,13942.03,0.8,Laptops,1
5637,6659.7,0.59,Smartphones,1
5638,461.32,1.0,Smartphones,0
5639,12433.66,0.79,Smartphones,1
5640,10778.79,1.0,Laptops,1
5641,12677.48,0.89,Smartphones,1
5642,9880.0,0.76,Smartphones,1
5643,12533.94,0.83,Smartphones,1
5644,2161.82,0.5,Smartphones,0
5645,4117.39,0.67,Smartphones,1
5646,8318.96,0.68,Smartphones,1
5647,3611.69,0.25,Laptops,1
5648,3816.37,0.5,Smartphones,1
5649,10250.97,0.78,Smartphones,1
5650,16078.08,1.11,Smartphones,1
5651,3248.55,0.42,Smartphones,1
5652,10546.43,0.75,Smartphones,1
5653,4980.56,0.41,Smartphones,1
5654,7529.14,0.21,Laptops,1
5655,14081.66,0.95,Smartphones,1
5656,7727.04,0.47,Laptops,1
5657,2602.1,0.4,Smartphones,0
5658,12596.63,0.9,Smartphones,0
5659,9520.0,0.68,Headphones,1
5660,3046.79,0.22,Laptops,1
5661,4980.4,0.47,Laptops,1
5662,2888.55,0.31,Smartphones,0
5663,8800.97,0.72,Smartphones,1
5664,9671.86,0.72,Laptops,1
5665,3546.05,0.31,Smartphones,1
5666,7793.85,0.47,Laptops,1
5667,13198.29,0.89,Headphones,1
5668,11293.02,0.72,Smartphones,1
5669,3346.02,0.33,Smartphones,1
5670,3772.55,0.36,Smartphones,1
5671,16032.43,0.84,Laptops,1
5672,1866.03,1.0,Laptops,0
5673,8860.84,0.67,Smartphones,1
5674,9410.02,0.72,Headphones,1
5675,8251.99,0.83,Headphones,0
5676,6965.84,0.59,Smartphones,1
5677,11263.03,0.95,Smartphones,1
5678,8964.62,0.8,Laptops,1
5679,5063.43,0.64,Smartphones,1
5680,5065.54,0.4,Headphones,0
5681,7047.25,0.75,Headphones,0
5682,2444.19,0.15,Smartphones,0
5683,14731.81,0.9,Smartphones,1
5684,2834.18,0.21,Smartphones,0
5685,11503.25,1.05,Headphones,1
5686,8722.31,0.82,Headphones,1
5687,516.47,1.0,Tablets,0
5688,2328.18,1.0,Laptops,0
5689,14219.76,0.84,Laptops,1
5690,8213.64,0.53,Smartphones,1
5691,8821.29,0.63,Smartphones,0
5692,2695.69,0.33,Smartphones,0
5693,13876.77,1.0,Laptops,1
5694,7544.55,0.46,Smartphones,1
5695,9995.64,0.6,Smartphones,1
5696,8141.38,0.78,Headphones,1
5697,14449.87,1.0,Smartphones,1
5698,14639.73,0.74,Smartphones,1
5699,3184.63,0.38,Smartphones,1
5700,15686.08,0.93,Laptops,1
5701,11738.33,0.81,Smartphones,0
5702,389.89,1.0,Smartphones,0
5703,4461.26,0.42,Smartphones,1
5704,11391.38,0.94,Smartphones,1
5705,7657.3,0.61,Smartphones,1
5706,9302.55,0.6,Headphones,1
5707,744.6,1.0,Tablets,0
5708,16311.33,1.18,Smartphones,1
5709,13291.38,0.72,Smartphones,1
5710,4187.19,0.62,Laptops,1
5711,14905.58,0.95,Smartphones,1
5712,3638.63,0.5,Headphones,1
5713,558.79,1.0,Smartphones,0
5714,1155.43,0.16,Headphones,0
5715,5937.3,0.59,Smartphones,1
5716,14191.71,1.0,Smartphones,1
5717,3496.5,0.6,Smartphones,1
5718,10054.81,0.85,Laptops,0
5719,13758.45,1.0,Smartphones,1
5720,11369.75,1.05,Smartphones,1
5721,10832.85,0.75,Smartphones,1
5722,5669.51,0.69,Smartphones,1
5723,2699.22,0.25,Smartphones,0
5724,12689.13,1.12,Smartphones,1
5725,6110.6,0.64,Smartphones,0
5726,5670.52,0.42,Smartphones,1
5727,7337.98,0.62,Smartphones,1
5728,11106.58,0.83,Smartphones,0
5729,5390.66,0.56,Smartphones,1
5730,8720.18,0.58,Smartphones,1
5731,8189.92,0.7,Smartphones,0
5732,1856.97,0.17,Smartphones,0
5733,6432.85,0.33,Smartphones,0
5734,4083.44,0.33,Smartphones,1
5735,950.73,0.2,Headphones,0
5736,8114.37,0.6,Smartphones,1
5737,11294.0,0.75,Smartphones,1
5738,3585.73,0.44,Smartphones,1
5739,11685.46,0.89,Headphones,1
5740,6120.51,0.44,Headphones,1
5741,4071.84,0.35,Smartphones,1
5742,5909.41,0.5,Smartphones,1
5743,5212.69,0.53,Smartphones,1
5744,5263.67,0.43,Smartphones,1
5745,1570.42,0.28,Headphones,0
5746,2932.56,0.22,Headphones,0
5747,2974.75,0.31,Smartphones,0
5748,8953.9,0.75,Headphones,0
5749,13597.97,1.0,Smartphones,1
5750,8030.78,0.69,Smartphones,1
5751,10271.52,0.95,Smartphones,1
5752,13016.27,1.0,Smartphones,1
5753,11629.87,0.67,Smartphones,1
5754,11589.85,0.95,Smartphones,1
5755,11202.8,0.94,Smartphones,1
5756,911.06,1.0,Tablets,0
5757,7827.41,0.75,Laptops,1
5758,8927.18,0.68,Smartphones,1
5759,8327.88,0.6,Smartphones,1
5760,6266.07,0.59,Smartphones,1
5761,4129.8,0.31,Smartphones,1
5762,16248.82,0.94,Smartphones,1
5763,1140.75,1.0,Laptops,0
5764,4975.37,0.47,Smartphones,1
5765,13708.42,0.88,Laptops,0
5766,14701.51,0.94,Smartphones,1
5767,8206.09,0.68,Smartphones,1
5768,8163.8,0.67,Smartphones,1
5769,10780.42,0.83,Smartphones,1
5770,11024.97,0.79,Smartphones,1
5771,12468.6,0.82,Laptops,1
5772,17898.39,0.94,Laptops,0
5773,159.31,1.0,Headphones,0
5774,593.03,0.11,Headphones,0
5775,11446.89,0.68,Smartphones,0
5776,5229.17,0.5,Headphones,1
5777,19450.83,0.84,Smartphones,0
5778,1513.78,0.25,Smartphones,1
5779,9902.79,0.7,Smartphones,1
5780,8765.13,0.6,Smartphones,1
5781,1098.9,0.67,Smartphones,0
5782,11872.22,1.12,Smartphones,1
5783,19072.87,1.0,Smartphones,1
5784,286.09,1.0,Headphones,0
5785,1871.85,0.22,Smartphones,0
5786,14419.56,0.89,Smartphones,1
5787,5882.94,0.4,Smartphones,1
5788,4483.71,0.25,Laptops,1
5789,9713.58,0.85,Smartphones,1
5790,5526.1,0.42,Smartphones,1
5791,12522.45,1.05,Headphones,0
5792,13309.35,0.65,Smartphones,1
5793,2135.13,1.0,Laptops,0
5794,4314.7,0.47,Headphones,1
5795,1109.75,0.4,Smartphones,0
5796,6999.44,0.92,Smartphones,1
5797,5443.81,0.42,Laptops,1
5798,6001.36,0.79,Smartphones,1
5799,16304.69,1.0,Smartphones,1
5800,2480.91,0.29,Smartphones,0
5801,2141.85,0.2,Smartphones,0
5802,12239.87,1.05,Smartphones,1
5803,9533.99,0.56,Smartphones,1
5804,3347.96,0.75,Smartphones,1
5805,4434.62,0.5,Smartphones,1
5806,4696.03,0.35,Smartphones,1
5807,5286.16,0.38,Laptops,1
5808,13648.9,0.95,Laptops,1
5809,11838.67,1.0,Smartphones,1
5810,391.27,0.4,Headphones,0
5811,7985.37,0.63,Smartphones,1
5812,11844.71,0.89,Smartphones,1
5813,4227.74,0.89,Smartphones,1
5814,9443.95,1.0,Smartphones,1
5815,3773.73,0.67,Laptops,1
5816,3142.41,0.31,Smartphones,1
5817,8991.95,0.85,Smartphones,1
5818,6966.94,0.44,Smartphones,0
5819,11886.21,1.0,Headphones,1
5820,1916.42,0.67,Smartphones,0
5821,11212.86,0.65,Smartphones,1
5822,2268.64,0.5,Smartphones,0
5823,947.14,1.0,Smartphones,0
5824,13239.77,0.95,Smartphones,0
5825,5819.38,0.42,Smartphones,1
5826,1074.92,0.5,Smartphones,0
5827,1663.51,0.16,Smartphones,0
5828,2759.63,0.36,Headphones,0
5829,11698.43,0.76,Headphones,1
5830,18309.24,1.0,Smartphones,1
5831,7319.14,0.63,Smartphones,1
5832,4891.5,0.25,Laptops,1
5833,16998.23,0.8,Smartphones,1
5834,14176.71,0.9,Smartphones,1
5835,7178.23,0.67,Smartphones,1
5836,14542.57,0.78,Smartphones,1
5837,16873.02,1.05,Smartphones,1
5838,6108.3,0.45,Smartphones,1
5839,8705.57,0.87,Smartphones,1
5840,13924.76,0.84,Smartphones,1
5841,4811.73,0.53,Headphones,1
5842,4822.01,0.4,Smartphones,1
5843,12280.98,1.06,Smartphones,1
5844,2786.17,0.31,Smartphones,0
5845,11604.22,0.88,Smartphones,1
5846,9548.16,0.59,Smartphones,1
5847,18148.39,1.0,Smartphones,1
5848,8418.77,0.67,Laptops,1
5849,9234.61,0.53,Laptops,1
5850,3798.21,0.56,Headphones,1
5851,12020.92,0.9,Smartphones,1
5852,9003.28,0.85,Smartphones,1
5853,1273.92,0.17,Headphones,0
5854,5070.16,0.5,Smartphones,1
5855,10163.99,0.8,Headphones,1
5856,10240.73,1.07,Smartphones,1
5857,1628.58,1.0,Smartphones,0
5858,6548.43,0.56,Smartphones,1
5859,7294.11,0.5,Smartphones,1
5860,952.89,1.0,Smartphones,0
5861,6079.3,0.83,Smartphones,1
5862,18376.06,1.11,Laptops,1
5863,13475.43,1.18,Smartphones,1
5864,12499.08,0.81,Smartphones,1
5865,5785.74,0.45,Smartphones,0
5866,11832.19,0.89,Smartphones,1
5867,10148.39,0.75,Smartphones,1
5868,2724.81,0.33,Headphones,0
5869,8974.75,0.47,Smartphones,1
5870,3322.15,0.31,Smartphones,1
5871,6676.05,0.56,Smartphones,1
5872,10163.29,0.84,Smartphones,0
5873,6809.25,0.56,Headphones,1
5874,6165.72,0.37,Smartphones,0
5875,8777.56,1.0,Smartphones,1
5876,17128.8,1.05,Smartphones,1
5877,12506.8,0.84,Headphones,1
5878,7359.68,0.8,Laptops,1
5879,10898.25,0.94,Smartphones,1
5880,13663.84,1.19,Smartphones,1
5881,11701.3,0.95,Smartphones,1
5882,2405.24,0.45,Headphones,1
5883,9478.49,0.55,Laptops,1
5884,4049.21,0.5,Tablets,1
5885,16482.97,0.95,Smartphones,1
5886,15823.91,1.05,Headphones,0
5887,6392.32,0.6,Smartphones,0
5888,4351.74,0.26,Smartphones,1
5889,6454.52,0.69,Headphones,1
5890,12263.75,1.06,Smartphones,1
5891,14099.17,0.95,Smartphones,1
5892,11753.83,0.56,Laptops,1
5893,15500.57,1.0,Smartphones,1
5894,5495.4,0.55,Laptops,1
5895,2716.99,0.29,Headphones,0
5896,13939.28,1.0,Smartphones,0
5897,7107.26,0.59,Smartphones,1
5898,9662.74,0.78,Smartphones,1
5899,6388.86,0.37,Headphones,1
5900,13176.57,1.05,Headphones,1
5901,1816.21,0.29,Headphones,0
5902,2573.23,1.0,Laptops,0
5903,10381.59,0.85,Headphones,1
5904,9480.79,0.84,Headphones,1
5905,4010.78,0.3,Headphones,1
5906,5521.14,0.5,Headphones,1
5907,12212.32,0.95,Smartphones,1
5908,4344.49,0.46,Smartphones,1
5909,9277.36,0.63,Laptops,1
5910,8965.45,0.5,Laptops,1
5911,14602.28,0.95,Smartphones,1
5912,14641.08,1.07,Smartphones,1
5913,4262.14,0.4,Smartphones,1
5914,14743.09,1.06,Laptops,1
5915,15223.44,1.0,Smartphones,1
5916,11126.34,0.8,Smartphones,1
5917,5205.37,0.31,Smartphones,0
5918,15700.7,1.0,Smartphones,1
5919,13584.72,1.0,Smartphones,1
5920,14117.51,0.68,Laptops,1
5921,12315.83,1.0,Smartphones,1
5922,5492.71,0.24,Smartphones,1
5923,3637.02,0.62,Smartphones,1
5924,15755.46,0.9,Smartphones,1
5925,2026.02,0.25,Laptops,1
5926,959.42,1.0,Smartphones,0
5927,10111.85,0.76,Headphones,1
5928,1421.51,0.21,Smartphones,0
5929,14190.46,0.9,Smartphones,1
5930,7545.67,0.53,Smartphones,1
5931,293.11,1.0,Smartphones,1
5932,11168.39,1.0,Headphones,1
5933,10288.36,0.95,Smartphones,1
5934,13910.14,1.0,Headphones,0
5935,3886.38,0.56,Headphones,1
5936,13191.52,0.85,Smartphones,1
5937,1430.82,0.21,Headphones,1
5938,1907.84,0.18,Smartphones,0
5939,11840.74,0.9,Smartphones,1
5940,5848.87,0.64,Smartphones,1
5941,9933.09,0.56,Smartphones,1
5942,12644.78,0.84,Smartphones,1
5943,4099.64,0.36,Smartphones,1
5944,7584.63,0.63,Smartphones,1
5945,963.86,1.0,Smartphones,0
5946,5134.99,0.33,Smartphones,0
5947,8615.91,0.63,Smartphones,1
5948,1060.5,2.0,Smartphones,1
5949,8556.33,0.64,Smartphones,1
5950,3548.94,0.3,Headphones,1
5951,1001.04,1.0,Smartphones,0
5952,15117.32,0.83,Laptops,1
5953,9964.47,0.63,Smartphones,1
5954,1099.97,1.0,Laptops,0
5955,9722.74,0.84,Smartphones,1
5956,8713.43,0.72,Smartphones,1
5957,866.37,0.21,Headphones,0
5958,12528.05,0.95,Smartphones,1
5959,6560.91,0.56,Headphones,1
5960,14303.92,1.05,Smartphones,0
5961,5165.68,0.53,Smartphones,1
5962,6254.76,0.35,Smartphones,1
5963,4454.3,0.56,Headphones,1
5964,6085.88,0.45,Smartphones,1
5965,11241.66,0.73,Smartphones,1
5966,13625.09,0.84,Smartphones,1
5967,5233.06,0.43,Laptops,1
5968,7327.24,0.47,Laptops,0
5969,19114.61,1.0,Smartphones,1
5970,8953.83,0.53,Smartphones,0
5971,10117.82,0.89,Smartphones,1
5972,5241.84,0.58,Smartphones,1
5973,11768.59,1.0,Smartphones,1
5974,4905.84,0.4,Smartphones,1
5975,9120.69,0.69,Laptops,1
5976,7497.83,0.45,Smartphones,1
5977,8973.9,0.45,Smartphones,0
5978,3978.42,0.38,Smartphones,1
5979,11961.53,0.85,Headphones,1
5980,13827.03,0.8,Smartphones,1
5981,2733.75,0.32,Smartphones,0
5982,1766.83,0.3,Smartphones,0
5983,7855.99,0.65,Smartphones,1
5984,6120.1,0.53,Smartphones,1
5985,9095.07,0.76,Smartphones,1
5986,6242.56,0.56,Smartphones,1
5987,11969.8,0.74,Smartphones,1
5988,15680.75,1.12,Smartphones,1
5989,13880.99,1.05,Smartphones,1
5990,8795.84,0.75,Smartphones,1
5991,4771.66,0.33,Laptops,0
5992,1226.82,1.0,Smartphones,0
5993,1603.46,0.31,Smartphones,0
5994,14627.16,0.75,Smartphones,0
5995,11952.8,0.85,Smartphones,1
5996,6102.53,1.17,Headphones,1
5997,2169.13,0.6,Tablets,0
5998,642.49,1.0,Smartphones,0
5999,1634.96,0.44,Smartphones,0
6000,5981.91,0.42,Smartphones,1
6001,5130.31,0.47,Smartphones,1
6002,4097.9,0.33,Tablets,1
6003,14133.52,1.12,Headphones,1
6004,6747.79,0.47,Laptops,1
6005,11256.73,0.71,Laptops,1
6006,1783.69,0.5,Smartphones,0
6007,4856.58,0.5,Headphones,1
6008,13909.23,0.85,Smartphones,1
6009,11294.31,0.74,Smartphones,1
6010,15077.93,0.95,Smartphones,1
6011,5453.06,0.37,Smartphones,1
6012,1614.1,0.33,Smartphones,0
6013,15045.91,0.89,Smartphones,0
6014,12213.87,0.65,Smartphones,1
6015,3781.93,0.53,Headphones,1
6016,2679.97,0.27,Smartphones,0
6017,5739.15,0.64,Smartphones,1
6018,8839.25,0.75,Smartphones,1
6019,2435.39,1.0,Laptops,0
6020,6584.28,0.6,Smartphones,1
6021,4931.6,0.5,Smartphones,0
6022,5575.52,0.53,Headphones,1
6023,15045.39,1.0,Smartphones,1
6024,7811.36,0.47,Smartphones,1
6025,12861.96,0.78,Smartphones,1
6026,789.17,1.0,Smartphones,0
6027,11483.62,0.76,Laptops,1
6028,11362.19,0.8,Smartphones,1
6029,12251.9,0.65,Smartphones,1
6030,11085.51,1.2,Smartphones,1
6031,1206.63,1.0,Laptops,0
6032,9295.35,0.72,Smartphones,1
6033,10359.9,0.65,Laptops,1
6034,11748.55,0.5,Laptops,1
6035,1804.76,0.5,Headphones,0
6036,14704.71,0.85,Smartphones,1
6037,9023.58,0.83,Headphones,0
6038,2468.66,0.33,Smartphones,0
6039,13838.38,0.8,Smartphones,1
6040,6887.38,0.37,Smartphones,1
6041,1381.59,0.14,Smartphones,0
6042,17052.81,1.06,Smartphones,1
6043,1798.91,0.27,Smartphones,0
6044,10322.3,0.65,Headphones,1
6045,11119.13,0.75,Smartphones,1
6046,10872.62,1.33,Smartphones,1
6047,491.82,1.0,Smartphones,0
6048,3593.36,0.25,Smartphones,1
6049,888.28,0.5,Smartphones,0
6050,7791.77,0.7,Smartphones,1
6051,1018.97,1.0,Smartphones,1
6052,10803.49,0.95,Smartphones,1
6053,4333.65,0.42,Headphones,1
6054,4329.02,0.56,Headphones,1
6055,12305.23,0.95,Smartphones,1
6056,10803.23,0.63,Laptops,1
6057,15142.44,1.05,Smartphones,1
6058,8810.5,0.53,Laptops,1
6059,9052.43,0.65,Headphones,1
6060,13303.78,1.06,Laptops,1
6061,6781.5,0.71,Smartphones,1
6062,11296.27,1.06,Headphones,1
6063,317.95,0.4,Headphones,0
6064,12510.16,1.11,Smartphones,1
6065,14427.41,1.0,Smartphones,1
6066,962.53,0.25,Headphones,0
6067,10168.19,0.7,Smartphones,1
6068,5922.85,0.56,Headphones,0
6069,5978.44,0.5,Smartphones,1
6070,11757.74,0.74,Smartphones,1
6071,6436.04,0.33,Smartphones,1
6072,3087.4,0.4,Headphones,1
6073,10758.15,0.72,Smartphones,1
6074,15604.11,1.05,Smartphones,0
6075,7977.1,0.59,Smartphones,1
6076,10639.78,1.0,Smartphones,1
6077,12840.83,0.94,Smartphones,1
6078,6144.17,0.47,Smartphones,1
6079,3752.41,0.67,Smartphones,1
6080,690.67,0.67,Smartphones,0
6081,13060.59,0.85,Smartphones,0
6082,9351.62,1.05,Headphones,1
6083,13576.61,0.95,Smartphones,1
6084,6674.93,0.71,Smartphones,0
6085,3646.04,0.22,Tablets,0
6086,16394.95,1.05,Smartphones,0
6087,14092.5,0.89,Laptops,1
6088,5166.53,0.56,Smartphones,1
6089,16560.54,1.0,Smartphones,1
6090,15758.62,0.72,Laptops,1
6091,8094.03,0.5,Smartphones,1
6092,13346.51,1.2,Smartphones,1
6093,11589.76,0.89,Laptops,1
6094,12114.87,1.06,Smartphones,1
6095,4686.59,0.41,Smartphones,1
6096,5402.04,0.63,Smartphones,1
6097,7946.01,0.7,Smartphones,1
6098,3983.39,0.31,Smartphones,1
6099,7615.06,0.71,Headphones,1
6100,11473.06,1.0,Smartphones,1
6101,10524.88,0.8,Smartphones,1
6102,10836.9,0.8,Smartphones,0
6103,10274.14,0.84,Headphones,1
6104,12459.37,0.75,Smartphones,1
6105,2119.44,0.54,Headphones,0
6106,512.91,0.38,Headphones,0
6107,9843.0,0.79,Smartphones,1
6108,16583.74,1.0,Smartphones,0
6109,8968.76,0.61,Smartphones,1
6110,10512.69,0.79,Smartphones,1
6111,7506.32,0.83,Smartphones,1
6112,3255.05,0.21,Smartphones,1
6113,8077.25,0.56,Smartphones,0
6114,13274.13,0.84,Smartphones,1
6115,11381.14,1.0,Smartphones,1
6116,13809.89,0.85,Smartphones,1
6117,5744.45,0.41,Smartphones,1
6118,7763.72,0.7,Smartphones,1
6119,2609.68,0.29,Smartphones,0
6120,6255.49,0.4,Smartphones,1
6121,17096.22,1.0,Smartphones,1
6122,11861.66,1.06,Smartphones,1
6123,12171.82,0.79,Smartphones,1
6124,16149.22,1.0,Laptops,1
6125,7502.45,0.5,Laptops,1
6126,3283.22,0.35,Smartphones,1
6127,4486.97,0.44,Smartphones,0
6128,5267.53,0.47,Headphones,1
6129,7741.52,0.61,Smartphones,1
6130,18585.31,0.9,Smartphones,1
6131,3042.7,0.5,Smartphones,1
6132,14550.3,0.95,Smartphones,1
6133,7109.91,0.53,Smartphones,1
6134,3113.04,0.69,Headphones,1
6135,4547.06,0.83,Smartphones,1
6136,3674.32,0.67,Smartphones,1
6137,12770.88,0.89,Headphones,1
6138,8363.03,0.62,Smartphones,1
6139,12790.59,1.0,Smartphones,1
6140,15725.52,0.9,Smartphones,0
6141,10376.1,0.72,Smartphones,1
6142,2543.85,0.31,Smartphones,0
6143,17430.19,1.25,Smartphones,1
6144,6371.56,0.73,Smartphones,1
6145,9077.66,0.76,Smartphones,1
6146,14444.65,1.0,Headphones,1
6147,7433.95,0.82,Smartphones,1
6148,580.09,1.0,Tablets,0
6149,8062.67,0.83,Smartphones,1
6150,19188.38,0.9,Smartphones,1
6151,389.43,0.4,Headphones,0
6152,4935.62,0.61,Smartphones,0
6153,7570.86,0.53,Smartphones,0
6154,11889.48,0.75,Laptops,1
